100,686.9957684,384.5750143,100,0.5,0.5,0.384655952
200,623.4419362,273.8176566,100,0.5,0.5,1.150583744
300,536.2603907,269.8475004,100,0.5,0.5,2.259852648
400,509.3375239,274.4706748,100,0.5,0.5,3.438371658
500,458.2291206,248.4763032,100,0.5,0.5,5.458504677
700,424.800367,261.4203099,100,0.5,0.5,10.35035181
1000,367.75935380123605,274.80565493284917,100,0.5,0.5,21.992009162902832
